episode,scenario_idx,scenario_sos,scenario_cost,action_mode,reward,steps,done,terminated,truncated,dead_end,makespan,done_ops,epsilon,loss,replay_size
54,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,896.0,116,0.946459102605027,0.0015034305397421122,6289
55,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,880.0,119,0.9455126435024219,0.0011263994965702295,6408
56,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,899.0,110,0.9445671308589195,0.0006865272298455238,6518
57,0,14,7433,op,0.6598222432136535,120,True,True,False,False,800.0,120,0.9436225637280606,0.0007471187273040414,6638
58,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,881.0,116,0.9426789411643326,0.0008194994879886508,6754
59,0,14,7433,op,0.6592692909240722,120,True,True,False,False,802.0,120,0.9417362622231683,0.001084570656530559,6874
60,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,869.0,119,0.9407945259609451,0.0009804604342207313,6993
61,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,888.0,110,0.9398537314349842,0.0011023101396858692,7103
62,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,885.0,117,0.9389138777035492,0.0009983479976654053,7220
63,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,885.0,117,0.9379749638258457,0.0014752182178199291,7337
64,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,897.0,115,0.9370369888620198,0.002292918274179101,7452
65,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,888.0,119,0.9360999518731578,0.000906831119209528,7571
66,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,898.0,113,0.9351638519212846,0.0013461899943649769,7684
67,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,893.0,110,0.9342286880693633,0.0009490801021456718,7794
68,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,898.0,116,0.933294459381294,0.0014167665503919125,7910
69,0,14,7433,op,-0.21433333333333343,107,True,False,False,True,900.0,107,0.9323611649219127,0.0010923766531050205,8017
70,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,884.0,113,0.9314288037569908,0.0008703160565346479,8130
71,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,900.0,110,0.9304973749532338,0.0008439170196652412,8240
72,0,14,7433,op,0.6360456523895263,120,True,True,False,False,886.0,120,0.9295668775782806,0.0009436854743398726,8360
73,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,879.0,113,0.9286373107007023,0.0011221584863960743,8473
74,0,14,7433,op,0.6589928445816039,120,True,True,False,False,803.0,120,0.9277086733900016,0.0010406083893030882,8593
75,0,14,7433,op,0.6645222482681273,120,True,True,False,False,783.0,120,0.9267809647166116,0.0019218383822590113,8713
76,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,897.0,111,0.925854183751895,0.0008742180070839822,8824
77,0,14,7433,op,-0.3023333333333334,95,True,False,False,True,898.0,95,0.9249283295681431,0.001280532218515873,8919
78,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,895.0,109,0.9240034012385749,0.0014119038823992014,9028
79,0,14,7433,op,-0.2363333333333334,104,True,False,False,True,890.0,104,0.9230793978373364,0.0014127567410469055,9132
80,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,889.0,118,0.9221563184394991,0.0008488035527989268,9250
81,0,14,7433,op,0.6617575464248656,120,True,True,False,False,793.0,120,0.9212341621210596,0.0011564672458916903,9370
82,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,889.0,117,0.9203129279589385,0.0012351245386525989,9487
83,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,896.0,116,0.9193926150309796,0.0014261475298553705,9603
84,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,873.0,118,0.9184732224159486,0.0018248583655804396,9721
85,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,893.0,113,0.9175547491935327,0.0014075469225645065,9834
86,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,887.0,116,0.9166371944443392,0.0015550598036497831,9950
87,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,891.0,113,0.9157205572498949,0.0014181577134877443,10063
88,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,897.0,109,0.914804836692645,0.0014758671168237925,10172
89,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,891.0,115,0.9138900318559524,0.0018962461035698652,10287
90,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,894.0,116,0.9129761418240965,0.0022964002564549446,10403
91,0,14,7433,op,-0.18500000000000008,111,True,False,False,True,897.0,111,0.9120631656822724,0.0014226872008293867,10514
92,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,888.0,113,0.9111511025165902,0.0020613130182027817,10627
93,0,14,7433,op,0.642128008365631,120,True,True,False,False,864.0,120,0.9102399514140735,0.0015928192296996713,10747
94,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,879.0,117,0.9093297114626595,0.0012039688881486654,10864
95,0,14,7433,op,0.6432339129447936,120,True,True,False,False,860.0,120,0.9084203817511969,0.00174033478833735,10984
96,0,14,7433,op,-0.17033333333333342,113,True,False,False,True,899.0,113,0.9075119613694457,0.0018844599835574627,11097
97,0,14,7433,op,0.6595457372665404,120,True,True,False,False,801.0,120,0.9066044494080763,0.0015835619997233152,11217
98,0,14,7433,op,0.6407456574440001,120,True,True,False,False,869.0,120,0.9056978449586682,0.001531174872070551,11337
99,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,881.0,115,0.9047921471137096,0.001718726009130478,11452
100,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,899.0,110,0.9038873549665959,0.0016546905972063541,11562
101,0,14,7433,op,0.6382574019432067,120,True,True,False,False,878.0,120,0.9029834676116293,0.0017013511387631297,11682
102,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,891.0,119,0.9020804841440176,0.0013876735465601087,11801
103,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,882.0,118,0.9011784036598737,0.001766580855473876,11919
104,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,898.0,110,0.9002772252562138,0.0014453460462391376,12029
105,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,883.0,115,0.8993769480309576,0.00196919497102499,12144
106,0,14,7433,op,0.6471045193672179,120,True,True,False,False,846.0,120,0.8984775710829266,0.0025684149004518986,12264
107,0,14,7433,op,-0.2290000000000001,105,True,False,False,True,898.0,105,0.8975790935118436,0.001833310816437006,12369
108,0,14,7433,op,0.6410221037864684,120,True,True,False,False,868.0,120,0.8966815144183318,0.0014501423574984074,12489
109,0,14,7433,op,-0.24366666666666675,103,True,False,False,True,895.0,103,0.8957848329039134,0.0014040714595466852,12592
110,0,14,7433,op,0.645445662498474,120,True,True,False,False,852.0,120,0.8948890480710096,0.0025175234768539667,12712
111,0,14,7433,op,0.6495927748680114,120,True,True,False,False,837.0,120,0.8939941590229386,0.002463660668581724,12832
112,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,880.0,119,0.8931001648639156,0.0018704868853092194,12951
113,0,14,7433,op,-0.20700000000000007,108,True,False,False,True,889.0,108,0.8922070646990518,0.0017879137303680182,13059
114,0,14,7433,op,-0.22166666666666673,106,True,False,False,True,887.0,106,0.8913148576343527,0.0018218611367046833,13165
115,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,886.0,117,0.8904235427767183,0.001576375449076295,13282
116,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,900.0,117,0.8895331192339416,0.003351922146975994,13399
117,0,14,7433,op,-0.14833333333333343,116,True,False,False,True,893.0,116,0.8886435861147077,0.0014585376484319568,13515
118,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,896.0,118,0.887754942528593,0.0017832859884947538,13633
119,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,899.0,117,0.8868671875860644,0.0019432201515883207,13750
120,0,14,7433,op,-0.17766666666666675,112,True,False,False,True,884.0,112,0.8859803203984784,0.001742093125358224,13862
121,0,14,7433,op,-0.17766666666666675,112,True,False,False,True,900.0,112,0.88509434007808,0.0017748239915817976,13974
122,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,899.0,119,0.8842092457380019,0.0014063306152820587,14093
123,0,14,7433,op,-0.17766666666666675,112,True,False,False,True,895.0,112,0.8833250364922639,0.0021633002907037735,14205
124,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,891.0,115,0.8824417114557717,0.002673760987818241,14320
125,0,14,7433,op,0.6335573968887328,120,True,True,False,False,895.0,120,0.8815592697443159,0.0015591117553412914,14440
126,0,14,7433,op,-0.22166666666666673,106,True,False,False,True,899.0,106,0.8806777104745716,0.0034132031723856926,14546
127,0,14,7433,op,0.6703281579017638,120,True,True,False,False,762.0,120,0.8797970327640969,0.002290626522153616,14666
128,0,14,7433,op,0.6324514923095702,120,True,True,False,False,899.0,120,0.8789172357313328,0.0023742341436445713,14786
129,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,876.0,118,0.8780383184956015,0.0018674451857805252,14904
130,0,14,7433,op,-0.20700000000000007,108,True,False,False,True,893.0,108,0.8771602801771059,0.0019363234750926495,15012
131,0,14,7433,op,0.6368750510215758,120,True,True,False,False,883.0,120,0.8762831198969288,0.0017784141236916184,15132
132,0,14,7433,op,-0.24366666666666675,103,True,False,False,True,884.0,103,0.8754068367770318,0.0018488230416551232,15235
133,0,14,7433,op,-0.1630000000000001,114,True,False,False,True,896.0,114,0.8745314299402548,0.0017311327392235398,15349
134,0,14,7433,op,-0.13366666666666677,118,True,False,False,True,881.0,118,0.8736568985103146,0.0021245116367936134,15467
135,0,14,7433,op,0.6659045991897582,120,True,True,False,False,778.0,120,0.8727832416118043,0.0020080022513866425,15587
136,0,14,7433,op,0.6396397528648375,120,True,True,False,False,873.0,120,0.8719104583701925,0.0011498110834509134,15707
137,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,891.0,110,0.8710385479118223,0.001104344381019473,15817
138,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,899.0,117,0.8701675093639105,0.001788301975466311,15934
139,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,893.0,109,0.8692973418545467,0.0013735535321757197,16043
140,0,14,7433,op,0.6407456574440001,120,True,True,False,False,869.0,120,0.8684280445126921,0.0016844517085701227,16163
141,0,14,7433,op,0.6697752056121825,120,True,True,False,False,764.0,120,0.8675596164681794,0.0017515320796519518,16283
142,0,14,7433,op,-0.19966666666666674,109,True,False,False,True,896.0,109,0.8666920568517111,0.0017744707874953747,16392
143,0,14,7433,op,-0.15566666666666676,115,True,False,False,True,900.0,115,0.8658253647948594,0.0020467774011194706,16507
144,0,14,7433,op,0.6805576262474059,120,True,True,False,False,725.0,120,0.8649595394300645,0.0027352687902748585,16627
145,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,900.0,119,0.8640945798906344,0.0020858352072536945,16746
146,0,14,7433,op,-0.1410000000000001,117,True,False,False,True,895.0,117,0.8632304853107438,0.002210137899965048,16863
147,0,14,7433,op,-0.12633333333333344,119,True,False,False,True,898.0,119,0.862367254825433,0.0022258134558796883,16982
148,0,14,7433,op,-0.1923333333333334,110,True,False,False,True,899.0,110,0.8615048875706075,0.002409807639196515,17092
149,0,14,7433,op,-0.21433333333333343,107,True,False,False,True,900.0,107,0.8606433826830369,0.0026708925142884254,17199
